SUBNO,SEX,AGEGRP,RACEGRP,WEIGHTKG,STATURE,HEADCIRC,BITCOR,BITFRONT,BITSUBN,BITCHIN,NECKCIRC,HEADBR,HEADLTH,MINFRBR,MAXFRBR,BIZYGOBR,BIGONLBR,NROOTBR,NOSEBR,LIPLTH,SUBNASAL,MENSELL,NOSEPRO,INTPUPBR,
"2,292",1,2,2,81.7,"1,658",566,345,291,302,345,398,156,194,110,115,148,135,17,42,51,51,126,18,68.0,
"2,293",2,2,2,72.5,"1,628",545,343,300,300,315,330,140,184,107,114,137,122,18,37,52,43,112,20,69.0,
"2,294",1,2,2,61.9,"1,674",584,374,320,310,333,346,153,204,108,116,134,106,20,44,49,53,136,22,69.5,
"2,295",2,3,1,65.1,"1,580",557,340,300,280,290,345,150,192,104,110,144,105,19,31,50,41,105,20,64.0,
"2,296",2,3,4,61.7,"1,592",538,362,294,270,300,333,152,180,98,105,132,122,15,36,43,49,113,20,60.0,
"2,297",2,3,2,121.7,"1,696",555,365,301,295,330,378,146,192,102,109,140,129,17,41,54,44,116,17,66.0,
"2,298",1,2,3,66.7,"1,698",558,363,296,295,322,356,154,190,110,120,145,120,15,39,43,57,126,20,64.5,
"2,299",1,2,2,144.8,"1,682",592,367,320,315,365,450,160,201,115,119,157,144,21,47,56,50,134,20,73.0,
"2,300",2,3,2,69.2,"1,603",575,350,301,300,322,335,148,200,111,116,135,110,17,42,43,59,115,15,70.0,
"2,301",1,1,2,99.6,"1,816",602,360,295,300,330,390,155,210,102,110,145,111,15,38,49,44,117,22,63.5,
"2,302",2,2,2,77.8,"1,575",586,340,300,305,335,370,150,195,100,105,136,130,13,45,53,42,108,18,64.0,
"2,303",2,2,2,103.5,"1,687",586,360,300,300,335,388,150,195,106,115,145,115,16,38,52,48,120,20,66.5,
"2,304",2,2,2,88.8,"1,707",587,385,300,295,330,355,146,201,110,116,144,125,16,42,55,56,132,20,77.0,
"2,305",2,3,2,96.9,"1,594",606,355,300,300,335,386,152,195,102,111,148,121,16,42,59,46,115,19,70.0,
"2,306",1,3,4,75.4,"1,603",565,360,300,295,335,395,161,188,105,111,141,123,17,32,51,54,125,23,67.5,
"2,307",2,3,2,100.8,"1,633",591,340,300,295,330,360,149,197,106,115,138,121,16,42,51,51,116,19,67.5,
"2,308",2,3,2,79.8,"1,646",600,340,300,300,335,340,154,200,110,115,142,111,15,45,50,46,114,19,68.5,
"2,309",1,3,1,93.9,"1,688",565,325,300,305,335,450,145,193,104,112,148,132,17,37,52,50,118,21,60.5,
"2,310",2,3,4,58.1,"1,558",536,310,290,270,300,310,146,176,99,109,138,108,15,36,50,49,115,22,61.5,
"2,311",2,2,2,62.5,"1,658",582,340,283,288,325,340,151,196,109,115,135,102,16,40,48,47,118,17,64.0,
"2,312",1,3,1,66.7,"1,652",576,325,285,286,330,390,150,201,96,103,138,110,15,37,42,49,113,25,62.0,
"2,313",2,2,2,54.1,"1,701",584,345,280,280,305,306,141,194,97,107,125,103,16,35,52,55,129,22,63.5,
"2,314",1,3,2,93.5,"1,755",562,345,305,305,340,425,148,191,105,110,143,115,18,52,57,54,136,21,73.0,
"2,315",2,1,3,71.5,"1,643",573,350,285,275,300,332,150,191,100,106,138,111,16,31,48,48,114,24,60.0,
"2,316",1,2,2,111.4,"1,765",601,360,285,295,335,522,160,200,104,114,149,130,16,44,54,46,126,20,66.0,
"2,317",2,2,2,112.5,"1,735",577,340,300,305,340,382,151,192,107,118,148,130,19,39,51,49,116,22,69.0,
"2,318",2,2,2,83.8,"1,680",602,355,300,300,340,366,153,195,108,116,140,114,17,41,47,47,121,19,70.0,
"2,319",2,3,3,118.1,"1,560",575,350,290,300,320,375,157,185,100,105,145,121,13,33,48,49,116,21,63.5,
"2,321",2,1,2,67.7,"1,582",540,340,275,270,305,325,135,187,98,107,131,107,18,37,51,54,120,15,64.0,
"2,322",2,3,2,50.0,"1,535",566,310,285,285,310,295,139,192,101,111,134,105,16,41,51,45,111,16,65.0,
"2,323",2,1,3,71.4,"1,645",578,370,310,298,325,350,152,190,108,113,148,116,16,35,48,50,118,21,69.0,
"2,324",1,2,3,86.3,"1,675",565,350,300,300,330,400,150,194,101,109,143,123,18,35,46,47,112,20,64.5,
"2,325",1,3,2,74.1,"1,672",570,330,290,297,335,406,152,198,101,114,145,122,16,44,58,49,131,21,69.8,
"2,326",2,3,2,93.3,"1,556",560,325,275,285,305,335,147,186,104,110,135,116,15,43,51,44,108,15,65.5,
"2,327",2,2,2,54.9,"1,668",577,340,285,280,300,296,141,192,105,109,135,98,16,39,48,45,114,19,63.5,
"2,328",2,3,1,78.2,"1,688",549,330,275,260,300,320,144,187,103,110,141,112,12,31,48,48,120,22,62.5,
"2,329",2,3,2,99.1,"1,661",580,335,280,305,345,382,147,187,108,112,141,128,17,46,60,45,114,17,71.5,
"2,330",1,3,3,92.3,"1,625",594,350,310,300,335,430,160,195,110,118,157,141,16,42,50,57,134,24,66.0,
"2,331",2,2,2,98.0,"1,615",570,340,290,300,335,400,155,196,96,102,147,128,17,41,54,45,114,18,64.5,
"2,332",1,3,2,148.0,"1,805",590,350,300,310,355,439,156,202,111,122,154,132,18,40,57,55,126,21,79.0,
"2,333",2,3,2,75.9,"1,615",590,360,290,275,320,365,157,191,109,116,141,116,18,39,51,49,120,19,71.5,
"2,334",2,3,1,58.6,"1,625",529,320,280,265,295,290,142,183,99,106,131,102,13,28,52,50,104,25,60.5,
"2,335",1,1,3,90.5,"1,797",573,355,285,280,325,390,150,194,99,105,146,122,14,34,45,57,124,23,61.5,
"2,336",1,1,2,79.0,"1,850",583,340,300,295,330,385,154,201,109,116,147,109,15,40,55,53,130,21,61.0,
"2,337",2,2,2,74.5,"1,546",560,350,295,288,315,330,143,196,102,110,134,105,16,41,52,42,112,16,62.0,
"2,338",2,1,3,65.6,"1,600",555,330,280,266,295,335,143,189,101,106,134,110,15,32,43,44,108,21,59.5,
"2,339",2,2,2,79.3,"1,627",568,340,275,270,285,315,146,187,100,107,132,110,16,36,50,46,110,14,62.0,
"2,340",2,2,1,101.2,"1,729",540,315,270,285,330,383,145,186,103,113,136,122,14,33,43,46,119,21,60.0,
"2,341",2,2,2,81.7,"1,633",578,335,290,300,335,372,145,197,105,111,144,125,16,37,41,39,112,17,66.5,
"2,342",2,2,2,95.5,"1,670",588,345,290,295,320,370,146,200,104,110,141,120,16,45,50,44,116,20,64.0,
"2,343",2,2,2,67.9,"1,554",554,336,293,284,300,360,144,191,105,113,128,112,17,38,48,44,109,16,62.5,
"2,344",1,3,2,92.1,"1,800",595,377,309,307,338,409,154,205,105,115,140,116,17,52,54,57,131,19,67.0,
"2,345",2,2,4,71.8,"1,641",540,344,293,285,315,340,152,181,102,109,137,115,16,31,44,46,113,20,61.5,
"2,346",2,3,2,81.1,"1,609",570,331,277,291,312,355,149,191,102,108,136,121,14,40,55,47,108,15,65.0,
"2,347",2,3,3,89.5,"1,493",534,325,295,300,318,360,145,184,105,109,141,124,16,35,50,49,119,21,64.5,
"2,348",2,3,3,68.2,"1,504",538,344,290,285,312,371,147,182,107,112,136,124,18,39,55,50,115,23,60.9,
"2,349",2,1,3,52.1,"1,673",539,350,287,272,290,307,146,181,105,108,134,108,16,33,47,50,120,20,63.5,
"2,350",2,2,2,110.3,"1,671",563,344,297,305,332,390,150,193,111,113,141,127,19,48,57,43,114,19,65.0,
"2,351",2,3,2,74.6,"1,599",548,330,280,270,305,345,144,186,103,109,136,113,18,40,55,48,124,18,66.5,
"2,352",1,2,2,113.6,"1,829",604,370,310,320,380,460,165,211,104,110,160,142,14,44,55,51,127,22,66.5,
"2,353",2,2,3,66.2,"1,546",550,352,302,278,300,330,150,191,96,105,137,112,14,34,50,51,115,18,63.0,
"2,354",2,1,2,79.0,"1,671",582,377,307,302,326,329,151,204,115,118,141,112,18,39,54,46,116,16,68.5,
"2,355",2,3,4,67.3,"1,491",531,356,290,281,314,368,151,174,107,113,138,124,18,36,51,40,107,16,61.5,
"2,356",1,3,3,71.7,"1,614",561,356,295,280,312,416,157,190,99,108,144,129,14,37,52,53,123,19,63.0,
"2,357",1,3,2,76.2,"1,743",566,335,280,270,310,400,155,192,103,108,146,125,11,38,52,51,122,20,67.0,
"2,358",1,2,1,77.4,"1,769",561,325,282,283,320,375,148,195,99,108,145,105,15,30,48,58,125,25,62.5,
"2,359",2,3,1,65.0,"1,633",572,325,300,300,325,348,145,207,110,115,135,110,16,35,52,52,117,24,64.0,
"2,360",1,2,4,93.9,"1,671",578,365,310,305,342,400,166,192,103,114,151,119,15,39,47,47,123,26,65.0,
"2,361",2,3,2,94.6,"1,745",580,360,300,295,325,360,156,195,103,110,143,116,16,37,47,50,129,20,65.0,
"2,362",2,3,2,139.8,"1,544",570,365,305,312,333,355,155,190,113,118,146,130,19,42,53,48,111,18,69.0,
"2,363",2,2,3,105.9,"1,620",577,350,297,278,318,369,160,198,101,116,145,126,18,34,47,44,117,17,67.5,
"2,364",1,2,2,100.0,"1,705",551,340,290,290,340,424,144,195,108,110,135,123,18,33,54,46,113,19,59.0,
"2,365",2,1,1,70.3,"1,715",582,353,304,296,312,322,146,203,110,115,132,110,18,35,54,56,119,28,67.5,
"2,366",2,2,3,66.0,"1,552",556,350,292,281,310,353,153,179,107,111,138,114,16,34,48,51,120,18,64.0,
"2,367",2,3,2,125.3,"1,706",559,345,290,292,315,403,151,185,105,114,140,120,16,41,58,52,118,17,67.0,
"2,368",2,2,2,60.0,"1,767",540,303,284,298,331,318,132,190,108,115,138,107,19,39,50,44,115,20,73.5,
"2,369",2,3,3,80.3,"1,540",527,345,271,268,298,372,145,175,100,108,129,110,18,37,50,50,115,22,59.5,
"2,370",1,1,4,68.6,"1,638",570,370,306,289,325,378,155,196,107,115,138,116,17,37,46,54,128,20,67.5,
"2,371",2,2,2,71.5,"1,679",548,332,275,271,310,345,144,194,96,104,135,115,16,37,51,47,120,17,59.0,
"2,372",1,2,1,103.7,"1,782",589,345,302,290,342,419,152,205,112,115,145,124,16,33,54,52,132,21,66.0,
"2,373",2,2,1,92.5,"1,650",535,337,290,280,305,350,146,185,109,113,135,124,17,29,46,46,112,17,64.0,
"2,374",2,3,4,69.6,"1,592",575,356,309,306,329,345,152,197,115,121,152,131,19,36,51,45,118,17,67.0,
"2,375",2,3,4,50.1,"1,563",532,345,287,280,299,291,156,174,100,107,140,110,13,34,48,57,126,17,62.5,
"2,376",2,1,3,65.0,"1,580",540,332,285,282,308,314,145,185,96,108,132,105,16,33,58,48,117,17,59.0,
"2,377",2,3,3,84.5,"1,555",555,339,285,293,312,370,147,185,100,110,141,131,19,39,53,49,119,19,63.5,
"2,378",2,2,1,102.5,"1,680",577,353,298,284,303,428,137,199,105,110,127,112,17,34,47,44,112,21,63.5,
"2,379",2,3,2,68.0,"1,530",575,355,289,282,318,355,146,198,104,108,134,120,18,38,53,47,120,20,63.5,
"2,380",1,1,1,82.9,"1,760",565,328,285,289,335,399,144,203,100,111,137,114,18,35,49,50,129,20,63.0,
"2,381",2,3,4,61.1,"1,525",540,355,286,292,320,353,159,173,105,117,150,122,16,34,49,54,119,17,63.0,
"2,382",2,3,2,86.6,"1,606",563,337,295,295,312,369,150,192,110,115,140,118,17,45,52,51,113,18,68.5,
"2,383",2,3,1,61.6,"1,614",546,362,284,270,282,320,158,181,103,110,138,116,14,33,44,48,103,20,61.5,
"2,384",2,2,2,79.6,"1,700",524,319,281,288,312,335,138,178,107,109,130,115,15,37,55,45,109,18,67.0,
"2,385",1,2,3,79.4,"1,700",558,335,291,290,328,415,150,189,103,112,143,124,18,36,52,53,121,20,66.0,
"2,387",2,2,1,60.1,"1,640",565,330,280,275,300,320,143,194,106,111,138,100,15,30,43,46,113,26,64.0,
"2,388",2,3,4,66.5,"1,488",562,345,280,290,325,340,153,178,111,118,150,124,15,35,46,50,123,18,63.5,
"2,389",1,3,2,114.8,"1,776",608,340,320,310,360,425,157,211,116,120,154,131,14,39,50,53,139,23,73.0,
"2,390",2,2,1,62.2,"1,712",546,355,280,255,270,324,150,180,107,113,133,98,14,28,44,51,116,28,59.5,
"2,392",2,2,2,76.0,"1,680",558,320,295,290,320,340,145,198,103,114,139,104,17,37,49,51,116,21,66.0,
"2,393",2,2,2,69.9,"1,637",570,320,285,277,310,350,151,190,103,110,133,108,15,39,56,47,113,17,68.0,
"2,394",2,2,2,62.9,"1,625",586,341,275,275,300,311,144,187,100,110,135,101,14,43,46,51,104,18,60.0,
"2,395",2,3,1,68.3,"1,654",540,335,282,280,315,315,151,174,106,110,139,108,16,30,50,51,109,22,60.5,
"2,396",2,3,4,49.9,"1,467",532,345,268,278,286,302,151,174,94,102,132,113,17,35,48,47,108,15,61.0,
"2,397",2,1,2,76.3,"1,722",534,351,292,290,312,341,144,185,103,111,136,109,19,39,53,52,118,16,66.5,
"2,398",2,1,3,84.6,"1,609",552,355,300,291,319,345,154,185,105,114,140,119,18,36,51,49,126,21,62.0,
"2,399",2,2,2,81.4,"1,520",549,337,296,282,303,336,150,180,110,115,134,117,18,35,53,45,115,16,65.0,
"2,400",2,2,3,87.1,"1,556",545,339,296,295,314,374,145,185,108,115,138,115,17,34,48,47,117,18,66.5,
"2,401",2,2,2,77.2,"1,668",550,350,285,300,325,352,135,188,95,104,138,118,18,37,53,46,117,16,67.5,
"2,402",2,3,2,65.6,"1,504",515,315,280,278,305,380,140,180,100,109,136,121,25,38,45,43,103,17,65.0,
"2,403",2,3,4,107.8,"1,759",573,360,310,308,322,400,163,191,110,115,145,126,17,40,57,45,110,25,68.0,
"2,404",2,3,1,69.0,"1,709",530,334,280,270,295,344,152,183,98,105,134,116,14,29,47,50,108,22,62.5,
"2,405",2,2,2,68.2,"1,542",560,335,290,300,320,320,149,186,103,110,135,120,18,41,50,48,113,17,67.0,
"2,406",1,3,1,79.9,"1,687",580,373,320,305,330,415,152,202,104,111,147,127,17,40,52,52,128,26,66.5,
"2,407",2,2,3,71.8,"1,655",570,350,305,300,325,320,148,195,110,115,144,121,16,31,58,54,120,23,63.5,
"2,408",2,1,2,72.4,"1,777",565,386,291,295,320,330,138,190,104,108,136,108,18,38,50,43,116,17,61.5,
"2,409",1,3,2,107.1,"1,760",585,365,305,296,342,425,147,197,107,117,143,126,20,46,58,49,132,21,72.5,
"2,410",2,1,1,78.1,"1,559",560,355,302,290,315,330,145,195,106,108,130,111,18,33,50,59,123,25,62.5,
"2,411",2,3,1,49.7,"1,588",557,305,270,245,290,305,148,193,100,102,125,102,18,32,40,49,117,20,59.5,
"2,412",2,3,2,77.2,"1,541",555,333,300,295,319,355,146,198,102,108,133,125,19,39,56,46,113,20,69.0,
"2,413",2,3,1,58.5,"1,583",565,372,300,271,298,328,165,184,110,114,142,115,18,31,48,53,122,20,65.0,
"2,414",2,2,4,63.1,"1,534",560,355,290,280,300,340,156,179,105,111,146,114,16,36,46,53,115,20,60.5,
"2,415",2,2,2,85.8,"1,685",571,335,285,290,326,382,149,190,105,112,140,118,17,35,51,44,117,17,64.0,
"2,416",2,3,1,51.7,"1,522",520,325,270,265,295,295,146,166,99,100,132,100,16,32,48,47,113,21,59.0,
"2,417",2,3,2,96.0,"1,638",591,340,305,300,335,395,150,196,100,110,144,116,13,46,58,43,131,19,68.0,
"2,418",2,3,2,96.0,"1,579",566,325,282,290,320,333,148,194,100,109,130,122,19,37,51,46,111,20,62.0,
"2,419",2,3,4,54.6,"1,440",550,343,303,292,303,318,141,190,103,112,135,113,19,41,58,48,106,18,70.0,
"2,420",1,3,2,110.5,"1,720",580,356,313,320,350,405,163,202,113,120,155,140,18,46,54,48,127,20,74.0,
"2,421",2,3,3,77.1,"1,602",568,355,300,280,310,350,150,192,111,115,142,120,17,34,43,43,111,19,62.0,
"2,422",2,2,3,60.9,"1,603",529,370,282,270,289,335,153,174,104,112,140,115,17,33,51,49,115,23,63.0,
"2,423",1,3,2,83.4,"1,732",590,360,318,320,350,370,156,204,113,120,150,130,17,44,62,54,124,18,67.5,
"2,424",1,2,2,73.4,"1,641",572,365,300,295,325,380,157,195,110,119,145,120,15,41,47,45,122,21,63.0,
"2,425",2,3,1,63.2,"1,561",530,348,289,263,283,295,145,190,108,110,131,110,18,32,48,48,116,21,63.5,
"2,426",2,3,2,73.2,"1,623",535,336,310,313,340,338,143,185,104,110,141,120,18,45,52,48,113,20,65.0,
"2,427",2,3,2,75.7,"1,628",577,330,270,270,300,325,145,191,102,110,136,109,16,41,52,46,110,21,64.0,
"2,428",2,2,2,103.0,"1,740",565,360,310,323,349,383,145,199,115,125,153,136,20,48,53,53,116,20,75.0,
"2,429",2,2,2,60.1,"1,663",560,345,290,292,305,325,148,195,111,116,135,110,17,38,46,47,110,15,65.5,
"2,430",2,2,2,54.9,"1,554",543,345,296,295,320,305,150,189,109,118,142,112,19,33,50,50,119,19,67.5,
"2,431",2,2,2,73.6,"1,676",570,370,300,303,325,355,145,180,103,113,140,122,21,48,56,51,120,21,61.0,
"2,432",2,1,3,57.3,"1,563",540,355,290,283,290,315,153,174,105,112,144,113,15,34,46,53,114,23,61.5,
"2,433",1,2,2,63.7,"1,629",555,345,303,300,328,365,151,194,103,114,143,120,18,42,56,48,128,20,68.0,
"2,434",2,3,4,53.7,"1,502",509,348,273,275,305,320,150,168,90,100,135,123,16,37,47,46,104,16,57.5,
"2,435",2,2,3,99.2,"1,536",545,345,292,292,320,380,150,185,105,116,139,128,17,39,48,58,127,19,65.5,
"2,436",1,3,2,83.7,"1,785",550,348,300,313,342,383,153,190,110,123,150,135,18,46,54,50,117,22,63.0,
"2,437",2,2,4,72.2,"1,639",522,353,303,290,310,350,148,178,103,108,140,118,19,32,48,54,118,23,62.5,
"2,438",2,1,4,59.0,"1,605",573,375,310,300,310,310,153,198,106,118,144,113,17,36,51,41,106,17,63.5,
"2,439",2,3,3,89.6,"1,508",563,355,300,303,330,380,151,196,105,113,144,136,16,40,55,54,120,26,67.5,
"2,440",2,1,3,53.8,"1,585",538,355,298,283,290,329,149,185,106,116,139,120,18,33,47,46,113,25,65.5,
"2,441",2,3,4,59.5,"1,605",580,353,293,298,315,330,162,182,108,114,146,129,19,36,47,52,121,20,63.0,
"2,442",1,1,1,92.6,"1,844",580,350,313,305,340,392,161,200,111,119,150,130,19,33,52,53,125,25,63.5,
"2,443",2,3,2,76.4,"1,717",580,365,300,292,345,360,150,199,113,120,140,120,20,39,54,49,130,23,67.0,
"2,444",1,3,2,91.1,"1,732",578,355,309,309,339,415,153,203,105,113,139,129,20,45,55,50,122,18,67.0,
"2,445",2,3,2,107.4,"1,662",559,372,290,288,315,390,158,180,103,114,144,121,16,47,47,49,113,18,68.0,
"2,446",2,2,1,54.3,"1,498",510,305,255,245,270,295,140,165,93,100,128,103,16,28,44,48,98,20,58.0,
"2,447",2,3,1,71.6,"1,618",554,340,280,260,290,347,151,184,107,113,138,110,17,30,46,48,105,22,64.5,
"2,448",2,2,4,79.3,"1,716",575,350,310,322,349,355,153,202,110,120,145,120,17,41,52,52,124,18,68.0,
"2,449",2,3,3,105.2,"1,517",535,342,302,290,305,353,148,175,103,113,142,122,15,39,52,51,112,21,61.5,
"2,450",1,1,2,74.8,"1,834",560,350,300,281,310,370,150,192,105,111,135,111,16,43,51,54,130,20,62.0,
"2,451",2,2,1,76.5,"1,650",552,350,290,280,310,340,157,187,110,115,143,119,19,32,46,45,112,23,66.5,
"2,452",2,2,2,120.5,"1,650",550,352,315,335,355,444,150,193,115,123,156,149,20,46,53,48,117,20,69.0,
"2,453",2,3,2,61.9,"1,615",535,343,295,292,305,335,145,188,108,112,135,119,15,38,48,55,117,22,63.5,
"2,454",2,2,1,65.8,"1,577",533,355,275,270,300,330,150,180,100,105,133,120,15,31,51,46,105,25,59.0,
"2,455",2,3,4,80.0,"1,584",562,380,315,295,315,345,160,190,111,117,145,125,19,43,50,43,111,16,68.0,
"2,456",2,1,2,85.2,"1,755",550,352,295,290,320,342,149,190,106,112,137,120,18,38,50,48,111,18,66.0,
"2,457",2,3,2,138.2,"1,709",549,353,310,323,350,405,141,194,111,116,151,135,19,44,50,56,124,22,66.5,
"2,458",2,3,2,74.7,"1,649",548,335,295,286,295,322,147,188,103,110,142,122,18,36,49,52,126,21,66.0,
"2,459",2,1,4,50.3,"1,512",557,355,298,280,290,302,152,187,111,114,140,113,17,33,43,50,121,17,59.5,
"2,460",2,2,1,96.1,"1,573",550,340,283,283,315,382,150,184,103,109,134,126,17,34,43,47,113,18,60.0,
"2,461",2,1,2,57.6,"1,579",549,335,295,300,310,323,149,187,108,116,142,119,19,38,45,42,110,17,66.5,
"2,462",2,1,2,74.6,"1,673",570,367,305,287,320,353,154,197,111,118,145,120,19,40,52,49,122,23,68.0,
"2,463",2,1,3,94.8,"1,585",554,352,288,280,313,350,155,183,111,116,145,133,15,41,52,48,116,20,61.5,
"2,464",2,3,2,98.6,"1,657",572,341,309,313,340,380,153,204,110,120,144,124,20,43,53,49,115,18,73.5,
"2,465",2,2,4,61.0,"1,497",550,360,293,290,305,325,150,183,107,114,140,124,18,39,51,41,107,15,65.5,
"2,466",2,2,2,78.3,"1,617",590,365,304,305,295,335,140,195,112,122,150,125,19,47,57,41,107,17,69.5,
"2,467",2,2,3,76.9,"1,614",550,350,275,270,305,340,152,180,96,102,137,106,13,38,46,52,114,20,60.0,
"2,468",2,2,2,53.2,"1,433",510,305,290,290,320,313,138,177,110,116,134,110,18,37,48,45,107,18,65.0,
"2,469",1,2,4,78.0,"1,702",547,340,292,283,318,380,147,182,102,105,139,114,14,39,46,42,104,21,64.0,
"2,470",2,2,4,55.0,"1,579",525,330,276,275,292,322,144,176,104,108,138,122,19,32,43,48,107,20,61.5,
"2,471",2,3,1,119.9,"1,588",548,325,280,280,319,390,136,185,99,105,133,131,18,34,53,44,112,20,60.5,
"2,472",2,2,3,125.7,"1,628",558,360,303,313,342,395,156,180,115,122,157,150,17,40,51,50,123,22,64.5,
"2,473",2,3,3,57.6,"1,480",515,310,270,260,295,335,137,177,94,102,129,101,19,37,50,39,108,14,65.5,
"2,474",1,3,1,96.1,"1,892",595,367,310,290,330,380,156,206,109,114,148,130,18,34,50,58,143,21,68.5,
"2,475",2,3,4,63.1,"1,525",517,330,270,265,285,331,154,167,98,104,136,106,15,38,45,53,117,20,56.0,
"2,476",2,3,2,63.2,"1,630",555,340,300,295,325,295,138,192,113,120,138,114,18,35,50,50,116,19,69.5,
"2,477",2,3,4,59.2,"1,619",538,335,276,270,298,342,155,180,97,107,141,110,18,34,47,49,116,18,62.5,
"2,478",2,1,3,74.0,"1,612",565,350,290,294,311,330,143,175,105,113,135,118,19,34,47,49,109,18,62.0,
"2,479",2,2,2,103.2,"1,598",580,345,280,280,315,365,147,197,90,101,131,113,15,39,50,45,121,21,64.5,
"2,480",1,2,2,100.1,"1,694",545,347,295,303,360,455,137,194,100,111,138,135,20,41,53,50,130,23,70.0,
"2,481",2,2,2,99.9,"1,626",554,345,270,285,320,355,145,180,99,108,137,120,18,39,47,43,108,19,62.5,
"2,482",2,2,2,112.5,"1,560",538,345,285,289,310,355,136,190,104,110,135,122,21,41,52,46,113,20,67.0,
"2,483",2,3,2,70.5,"1,520",535,332,280,280,310,312,148,179,99,111,144,109,15,43,52,38,117,16,67.0,
"2,484",2,2,1,88.1,"1,522",540,352,301,291,302,352,150,187,108,115,140,120,17,34,46,51,117,22,59.5,
"2,485",2,3,3,64.5,"1,630",553,345,280,270,315,341,148,183,92,101,137,110,13,33,51,54,129,20,63.0,
"2,486",1,3,2,89.1,"1,768",555,365,310,305,320,385,161,187,102,113,150,135,16,38,58,55,133,24,65.0,
"2,487",1,2,2,88.0,"1,865",585,340,295,292,340,392,146,209,96,107,132,108,16,38,48,53,129,26,61.5,
"2,488",2,3,2,73.1,"1,627",565,348,305,313,340,375,145,200,109,116,141,138,20,44,59,55,127,20,66.5,
"2,489",2,3,2,115.1,"1,660",593,355,305,300,330,452,147,208,106,112,138,122,20,48,58,52,123,24,64.0,
"2,490",2,2,2,110.2,"1,585",545,350,298,312,338,385,135,186,103,113,147,135,20,42,50,49,117,20,64.0,
"2,491",2,3,4,62.1,"1,574",535,335,265,260,295,305,154,167,90,105,140,106,13,42,49,50,121,21,62.0,
"2,492",1,2,2,62.4,"1,726",568,338,300,295,328,365,152,203,101,111,133,112,18,47,60,46,119,18,65.5,
"2,493",1,2,2,82.1,"1,753",572,355,305,305,348,380,152,192,104,113,148,113,13,44,60,46,125,21,68.5,
"2,494",1,3,2,90.6,"1,806",574,360,323,295,330,439,154,197,113,120,150,139,20,42,50,49,129,20,68.0,
"2,495",2,3,1,62.3,"1,640",560,330,280,275,300,315,148,200,98,105,137,100,18,31,52,49,112,23,60.5,
"2,496",2,3,2,85.1,"1,498",538,353,285,290,320,370,143,184,108,114,143,124,16,41,51,42,120,21,63.0,
"2,497",2,2,1,54.3,"1,669",553,350,275,255,275,291,147,189,94,100,130,98,13,30,45,51,109,24,54.5,
"2,498",2,3,3,70.8,"1,517",535,346,294,293,315,343,147,183,106,111,142,132,16,35,50,51,111,24,62.5,
"2,499",2,3,2,56.6,"1,623",532,350,265,272,300,290,135,180,84,94,130,90,12,36,50,47,111,19,57.5,
"2,500",2,2,2,70.3,"1,563",548,340,278,285,295,326,143,190,107,113,128,119,16,38,55,43,117,18,64.5,
"2,501",2,1,1,75.2,"1,652",568,345,295,293,312,322,148,199,103,110,138,113,18,28,43,43,113,18,67.0,
"2,502",2,3,2,119.9,"1,569",555,335,289,313,344,462,148,184,110,119,145,140,21,45,61,48,119,18,64.5,
"2,503",1,1,3,108.2,"1,695",597,359,306,307,335,420,158,206,109,116,149,136,18,38,52,47,119,19,68.5,
"2,504",2,2,2,113.4,"1,582",590,365,300,296,322,436,151,188,111,120,139,127,17,45,52,48,120,20,72.0,
"2,505",2,3,1,95.3,"1,507",555,339,288,280,299,355,146,192,102,105,124,110,17,34,54,40,101,16,58.5,
"2,506",1,2,2,78.4,"1,725",571,345,292,292,326,378,151,200,105,114,145,110,16,40,56,51,126,18,69.0,
"2,508",1,2,2,90.6,"1,736",590,362,322,325,355,462,153,205,107,115,144,132,21,43,56,46,124,21,69.6,
"2,509",1,2,2,141.9,"1,825",595,360,305,315,358,515,155,204,108,118,146,145,22,41,54,44,122,20,69.0,
"2,510",2,3,1,71.9,"1,592",558,360,298,273,302,375,156,181,105,108,141,119,15,28,47,50,119,23,63.0,
"2,511",2,2,2,100.1,"1,586",610,352,305,302,322,395,149,206,102,112,140,116,16,39,54,47,114,20,67.5,
"2,512",1,2,1,42.9,"1,591",521,325,272,265,280,312,143,180,95,102,129,111,16,40,52,47,115,18,63.5,
"2,513",2,3,4,62.1,"1,531",561,374,294,277,305,346,153,188,97,105,139,125,16,41,49,53,116,17,62.0,
"2,514",2,3,2,148.4,"1,716",611,340,325,334,375,488,150,215,113,120,141,144,25,46,62,46,122,14,69.5,
"2,515",2,3,2,86.5,"1,679",570,339,286,300,326,360,144,190,105,110,136,124,17,37,54,49,113,16,62.5,
